0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	-1.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	3.000000e-001
-1.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	-8.875000e-002
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000	0.000000e+000
